NTACode,NTAName,area_km2,svc_311_density,mob_mta_delay_density,util_outage_density,clim_flood_share,z_311,z_mta,z_outage,z_flood,baseline_stress_score,baseline_rank,event_stress,event_delta,delta_rank
QN1304,Cambria Heights,3.07262868938817,298.1160734336554,0.0,2.2793640102381136,0.0,-0.5246172211479264,-0.5512621077548129,-0.5620895573351132,-0.5748332805253139,-0.5532005416907916,232,-0.5251826616407043,-0.0526716853578538,184
QN1305,Laurelton,3.701332454440336,287.7342181792839,0.0,6.757857655969755,0.0,-0.5312236975283486,-0.5512621077548129,-0.3730852064711706,-0.5748332805253139,-0.5076010730699115,217,-0.5251826616437709,-0.0324160152463409,180
QN1306,Springfield Gardens (South)-Brookville,5.336078026461656,203.14545526216725,0.0,5.812592275153658,0.1377674168547187,-0.585051616582196,-0.5512621077548129,-0.41297792126056865,0.2218036074583108,-0.3318720095348167,164,-0.3505445982749293,0.2244353860021536,67
QN1307,Rosedale,4.388291451188291,288.03920935053793,0.0,7.979908471547593,0.2021317931951615,-0.5310296169021255,-0.5512621077548129,-0.3215114097010945,0.5939891186298587,-0.20245350393204353,135,-0.3438032811335367,0.1460338298382221,124
QN1371,Montefiore Cemetery,0.49443326115528,2.0225176551905624,0.0,0.0,0.0,-0.7130358645134265,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6243540094087981,261,-0.5251826605931591,0.2268301080027932,60
QN1401,Far Rockaway-Bayswater,5.618274689300171,656.607268958491,59.72711126221606,12.287830168197546,0.4104866599811732,-0.29649194317057154,-0.32251211430043497,-0.13970564904672111,1.798796296278308,0.2600216474401451,68,-0.2474890072852792,0.0206923662285829,165
QN1402,Rockaway Beach-Arverne-Edgemere,4.691807477981643,430.7508373871744,179.42672214644588,11.302440156170132,0.5235339417337374,-0.44021530898363953,0.13592769013023417,-0.18129173006049198,2.45248957721817,0.4917275570760682,49,0.0527822491662783,0.4710239559177326,24
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,6.43195048007509,159.6716273207393,118.06992952886316,1.55562649325057,0.5708477428269076,-0.6127161149232463,-0.0990638507804774,-0.5926332066991095,2.7260805330628823,0.3554168401650123,61,-0.1575224905894161,0.4679908311299625,25
QN1491,Rockaway Community Park,0.829594863254467,1.2054076565482104,0.0,0.0,0.3288029538215081,-0.7135558311064845,-0.5512621077548129,-0.6582847848416395,1.3264621627100945,-0.14916014024821062,120,-0.5251826610662427,0.2276417786995985,57
QN8081,LaGuardia Airport,2.842117589524216,1.7592516292885063,0.0,0.0,0.8700043475865024,-0.7132033934125755,-0.5512621077548129,-0.6582847848416395,4.455946651455361,0.6332990913615832,39,-0.5251826616411441,0.2270916206354521,58
QN8191,Flushing Meadows-Corona Park,5.129021764111894,23.39627428365541,77.32753458787033,0.195078980911079,0.6706369322069287,-0.6994347099156112,-0.25510392000719045,-0.6500519326661232,3.3031092028095177,0.42462966005514824,57,-0.393328967439529,0.3380779483901397,37
QN8291,Forest Park,2.230602068165768,47.52080234874174,0.0,0.0,0.0,-0.6840831064742402,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6171158198990017,245,-0.5251826616383123,0.1816346668987575,111
QN8381,John F. Kennedy International Airport,18.31955925977544,1.3100751857440809,6.105820523572655,0.0,0.0533139153137921,-0.713489226097795,-0.5278773102100432,-0.6582847848416395,-0.26654680356690424,-0.5415495311790955,227,-0.5215830005532145,0.231137468369028,48
QN8491,Jamaica Bay (East),6.495794625421236,0.1539457537783766,0.0,0.0,0.5107562375229548,-0.7142249271452332,-0.5512621077548129,-0.6582847848416395,2.378602799412157,0.11370774491761776,87,-0.5251826616337316,0.2286862413183794,56
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,4.88988200787153,2.658550856456891,0.0,0.0,0.5905509617691415,-0.7126311258401954,-0.5512621077548129,-0.6582847848416395,2.8400139389418175,0.22945898012629246,72,-0.5251826616437709,0.2261983073004603,63
SI0101,St. George-New Brighton,2.462760643288381,685.4096863210027,0.0,13.814662616368324,0.0534912149337613,-0.27816357262963426,-0.5512621077548129,-0.0752692562387153,-0.26552157263264137,-0.2925541273139509,158,-0.3404218952394782,-0.1254410142384462,199
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,2.252103757285239,373.4286208082035,0.0,7.109092460228196,0.0852982950190172,-0.47669220647678856,-0.5512621077548129,-0.35826216295899305,-0.08159787083539523,-0.36695358700649744,175,-0.5251826616382136,-0.0884346277927424,191
SI0103,Rosebank-Shore Acres-Park Hill,3.274929876503793,326.7245529978482,0.0,1.5277414524910078,0.0652796002636315,-0.5064122626034457,-0.5512621077548129,-0.5938100296321058,-0.19735550827619877,-0.46220997706664085,197,-0.5251826616114917,-0.0290816339391571,178
SI0104,West New Brighton-Silver Lake-Grymes Hill,7.93009143877691,231.14487571188852,0.0,2.523698790011607,0.0059176555852676,-0.5672342317955311,-0.5512621077548129,-0.5517779793587578,-0.5406145745552524,-0.5527222233660886,231,-0.4462758226919133,0.1220440684459879,130
SI0105,Westerleigh-Castleton Corners,7.109780302254777,164.14009299695246,0.0,2.251921240083266,0.0176164877939606,-0.609872614197863,-0.5512621077548129,-0.5632477152715365,-0.47296634904193097,-0.5493371965665359,230,-0.4722638762838975,0.1253300004401873,129
SI0106,Port Richmond,3.3665215207397,290.5075740567705,0.0,4.458614106540875,0.0620589543734074,-0.5294588771132879,-0.5512621077548129,-0.4701194034387357,-0.21597881832919189,-0.4417048016590071,193,-0.3898711089967265,0.111162214098853,139
SI0107,Mariner's Harbor-Arlington-Graniteville,8.304528943502065,163.04356444677654,0.0,3.494438350949999,0.1233954595512794,-0.6105703883229785,-0.5512621077548129,-0.5108101863714943,0.13869809817436246,-0.3834861460687308,180,-0.4294995144421326,0.1887750574166206,108
SI0191,Snug Harbor,0.350091998920645,5.712784085800652,0.0,0.0,0.1578206996931933,-0.7106875695879096,-0.5512621077548129,-0.6582847848416395,0.3377612496861847,-0.39561830312454427,183,-0.5251826590593338,0.2231644061724302,72
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,7.442701079683501,168.89029756028486,0.0,3.2267372785561537,0.119495949700118,-0.6068498293987188,-0.5512621077548129,-0.5221078840832243,0.1161492730354936,-0.39101763705031556,181,-0.4861576396495207,0.1176313850251957,134
SI0202,New Dorp-Midland Beach,5.776613813897039,211.54261637850604,0.0,1.0393540588876315,0.3908137095757112,-0.5797080970263504,-0.5512621077548129,-0.6144212774310426,1.6850379175101964,-0.01508839117550237,103,-0.5182467631568565,0.034435908450925,163
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,17.30877766279774,98.79380469918178,0.0,0.2890632541297027,0.0584177572790846,-0.6514556164272289,-0.5512621077548129,-0.6460855462075791,-0.23703395595157503,-0.5214593065852989,221,-0.5251826616385483,0.1334838211580954,127
SI0204,New Springville-Willowbrook-Bulls Head-Travis,19.45242062789473,63.796687504300046,0.0,0.2572094221313025,0.2845638293094387,-0.673725973937126,-0.5512621077548129,-0.6474298626933521,1.0706504527788578,-0.20044187290160825,133,-0.5241854196012161,0.1681139749797471,118
SI0291,Freshkills Park (North),6.334131252399533,18.62923190221209,0.0,0.1579879479489056,0.5061910804185275,-0.7024682094323972,-0.5512621077548129,-0.6516172729707969,2.3522048844925316,0.1117143235836312,88,-0.5251826616388462,0.2105027982681542,93
SI0301,Oakwood-Richmondtown,5.196704015359526,169.91539202351726,0.0,0.1925575406321675,0.2613397249159009,-0.6061975122364086,-0.5512621077548129,-0.6501583441564268,0.9363576085587691,-0.21781508889721982,138,-0.5053157349820085,0.1007104473420383,141
SI0302,Great Kills-Eltingville,10.84596528256398,164.02412820368582,0.0,1.47619763543644,0.0445735618471053,-0.6099464082018157,-0.5512621077548129,-0.5959853158899602,-0.31708769447234164,-0.5185703815797326,219,-0.4852491029773135,0.111264492144981,137
SI0303,Arden Heights-Rossville,6.296333401772004,120.54634841706309,0.0,0.3178631498207959,0.0037821823374965,-0.6376134212930044,-0.5512621077548129,-0.6448701139616871,-0.5529628990089993,-0.5966771355046259,239,-0.4926779210626741,0.1422794606500685,125
SI0304,Annadale-Huguenot-Prince's Bay-Woodrow,16.761989525581953,83.88025764210025,0.0,0.5969978110913398,0.0719532082312051,-0.6609458273738166,-0.5512621077548129,-0.6330898883701319,-0.15876552521426068,-0.5010158371782555,214,-0.4999913317343036,0.1721762572947798,115
SI0305,Tottenville-Charleston,11.777481442092636,46.44456479846581,0.0,0.2549007491954231,0.0994097853566408,-0.6847679684552072,-0.5512621077548129,-0.6475272948355232,1.4942686940572175e-06,-0.4708889691942123,202,-0.5069537507797992,0.2024765964387158,101
SI0391,Freshkills Park (South),4.436885394328973,3.1553666042161397,0.0,0.0,0.2329199176992183,-0.7123149779627136,-0.5512621077548129,-0.6582847848416395,0.7720207334465091,-0.2874602842781643,156,-0.5251826615327239,0.2257047985572858,65
SI9561,Fort Wadsworth,0.91668708638786,3.2726543708838376,0.0,0.0,0.1067514403407883,-0.7122403420868304,-0.5512621077548129,-0.6582847848416395,0.042454443686975984,-0.4698331977490767,200,-0.5251826615411956,0.2255882914702774,66
SI9591,Hoffman & Swinburne Islands,0.059058143424279,0.0,0.0,0.0,1.0,-0.7143228902704439,-0.5512621077548129,-0.6582847848416395,5.2076434920755,0.820943427302151,29,-0.52518266145755,0.2288391625581587,52
SI9592,Miller Field,1.009550351643331,6.933779963134581,0.0,0.0,0.3325216886979955,-0.7099105908854948,-0.5512621077548129,-0.6582847848416395,1.3479656607568433,-0.14287295568127595,119,-0.5251826616437709,0.2219515348752962,76
SI9593,Great Kills Park,2.171929318650026,7.827142372462856,0.0,0.0,0.3158156688097241,-0.7093421011973055,-0.5512621077548129,-0.6582847848416395,1.251363488790307,-0.16688137625086275,124,-0.5251826616437709,0.2210641188442611,81
